,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
4,1630256,2024-25,00,1610612745,HOU,29.0,52,2,11.3,1.3,2.8,0.473,0.3,0.9,0.348,0.6,0.9,0.681,1.0,1.3,2.3,0.9,0.5,0.1,0.4,1.6,3.6
5,1630256,2025-26,00,1610612745,HOU,30.0,1,0,7.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0
0,1628369,2017-18,00,1610612738,BOS,20.0,80,80,30.5,5.0,10.4,0.475,1.3,3.0,0.434,2.7,3.2,0.826,0.6,4.4,5.0,1.6,1.0,0.7,1.4,2.1,13.9
1,1628369,2018-19,00,1610612738,BOS,21.0,79,79,31.1,5.9,13.1,0.45,1.5,3.9,0.373,2.5,2.9,0.855,0.9,5.2,6.0,2.1,1.1,0.7,1.5,2.1,15.7
2,1628369,2019-20,00,1610612738,BOS,22.0,66,66,34.3,8.4,18.6,0.45,2.9,7.1,0.403,3.8,4.7,0.812,1.0,6.0,7.0,3.0,1.4,0.9,2.3,2.1,23.4
3,1628369,2020-21,00,1610612738,BOS,23.0,64,64,35.8,9.5,20.6,0.459,2.9,7.6,0.386,4.6,5.3,0.868,0.8,6.6,7.4,4.3,1.2,0.5,2.7,1.9,26.4
4,1628369,2021-22,00,1610612738,BOS,24.0,76,76,35.9,9.3,20.6,0.453,3.0,8.6,0.353,5.3,6.2,0.853,1.1,6.9,8.0,4.4,1.0,0.6,2.9,2.3,26.9
5,1628369,2022-23,00,1610612738,BOS,25.0,74,74,36.9,9.8,21.1,0.466,3.2,9.3,0.35,7.2,8.4,0.854,1.1,7.7,8.8,4.6,1.1,0.7,2.9,2.2,30.1
6,1628369,2023-24,00,1610612738,BOS,26.0,74,74,35.7,9.1,19.3,0.471,3.1,8.2,0.376,5.6,6.7,0.833,0.9,7.2,8.1,4.9,1.0,0.6,2.5,2.0,26.9
7,1628369,2024-25,00,1610612738,BOS,27.0,72,72,36.4,9.2,20.3,0.452,3.5,10.1,0.343,5.0,6.1,0.814,0.7,8.0,8.7,6.0,1.1,0.5,2.9,2.2,26.8
0,1630678,2021-22,00,1610612754,IND,22.0,33,7,21.6,4.1,6.7,0.614,0.4,1.2,0.316,1.1,1.5,0.706,2.9,2.3,5.2,1.2,0.4,0.2,0.7,1.8,9.6
1,1630678,2022-23,00,1610612754,IND,23.0,26,2,8.8,1.2,2.5,0.462,0.2,0.7,0.222,0.2,0.3,0.714,0.8,0.7,1.5,0.4,0.1,0.2,0.3,0.9,2.7
2,1630678,2022-23,00,1610612741,CHI,23.0,5,0,7.2,1.8,2.0,0.9,0.2,0.2,1.0,0.2,0.8,0.25,1.0,0.6,1.6,0.0,0.0,0.2,0.0,0.4,4.0
3,1630678,2022-23,00,0,TOT,23.0,31,2,8.5,1.3,2.4,0.52,0.2,0.6,0.263,0.2,0.4,0.545,0.9,0.6,1.5,0.3,0.1,0.2,0.3,0.8,2.9
4,1630678,2023-24,00,1610612741,CHI,24.0,31,0,6.1,0.6,1.3,0.513,0.1,0.3,0.222,0.1,0.2,0.8,0.5,0.6,1.2,0.3,0.2,0.1,0.2,0.5,1.5
5,1630678,2024-25,00,1610612758,SAC,25.0,3,0,2.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0
0,202066,2009-10,00,1610612745,HOU,24.0,9,0,13.1,1.4,3.2,0.448,0.3,1.3,0.25,1.8,2.7,0.667,0.2,1.3,1.6,0.8,0.4,0.4,1.6,1.8,5.0
1,202066,2009-10,00,1610612758,SAC,24.0,5,0,4.6,0.6,1.6,0.375,0.0,0.4,0.0,1.0,1.0,1.0,0.2,0.4,0.6,0.4,0.2,0.0,0.4,0.2,2.2
2,202066,2009-10,00,1610612759,SAS,24.0,13,4,14.8,2.2,4.9,0.438,0.8,1.8,0.435,1.1,1.6,0.667,0.2,0.8,1.1,0.9,0.6,0.2,0.8,1.9,6.2
3,202066,2009-10,00,0,TOT,24.0,27,4,12.4,1.6,3.7,0.436,0.5,1.4,0.351,1.3,1.9,0.7,0.2,0.9,1.1,0.8,0.5,0.2,1.0,1.6,5.0
4,202066,2010-11,00,1610612759,SAS,25.0,3,0,7.0,0.3,1.7,0.2,0.0,0.3,0.0,0.0,0.7,0.0,0.3,0.3,0.7,0.7,0.3,0.3,0.3,0.7,0.7
5,202066,2010-11,00,1610612749,MIL,25.0,9,0,9.2,0.8,2.3,0.333,0.3,1.1,0.3,0.0,0.4,0.0,0.0,0.7,0.7,0.7,0.1,0.1,0.2,0.9,1.9
6,202066,2010-11,00,1610612766,CHA,25.0,12,0,10.5,1.0,3.5,0.286,0.6,2.2,0.269,0.6,0.9,0.636,0.0,1.3,1.3,2.0,0.8,0.3,1.7,1.2,3.2
7,202066,2010-11,00,0,TOT,25.0,24,0,9.6,0.8,2.8,0.294,0.4,1.5,0.27,0.3,0.7,0.412,0.0,0.9,1.0,1.3,0.5,0.3,1.0,1.0,2.4
8,202066,2012-13,00,1610612764,WAS,27.0,51,36,22.7,2.1,5.1,0.407,0.5,1.6,0.325,0.5,0.7,0.703,0.6,1.8,2.4,2.3,1.0,0.3,1.2,1.8,5.1
9,202066,2013-14,00,1610612764,WAS,28.0,75,0,8.5,0.7,1.9,0.362,0.1,0.4,0.207,0.4,0.6,0.698,0.3,0.6,0.9,1.0,0.5,0.1,0.6,1.0,1.8
10,202066,2014-15,00,1610612764,WAS,29.0,52,18,14.2,1.3,3.3,0.4,0.6,1.7,0.375,0.7,0.9,0.729,0.5,1.3,1.7,1.1,0.8,0.2,0.7,1.5,3.9
11,202066,2015-16,00,1610612764,WAS,30.0,80,43,24.4,2.5,6.3,0.398,1.1,3.2,0.345,1.1,1.6,0.728,0.5,2.2,2.7,1.8,0.9,0.2,0.8,2.4,7.3
12,202066,2016-17,00,1610612758,SAC,31.0,65,20,26.6,2.8,6.6,0.424,1.3,3.4,0.373,0.9,1.1,0.784,0.5,2.3,2.8,2.6,1.3,0.4,1.2,2.2,7.8
13,202066,2017-18,00,1610612758,SAC,32.0,65,35,24.8,3.1,7.3,0.418,1.4,3.5,0.392,0.9,1.2,0.769,0.3,2.0,2.3,1.9,0.9,0.4,1.2,2.1,8.4
14,202066,2018-19,00,1610612763,MEM,33.0,49,49,31.2,3.4,7.9,0.429,1.5,4.3,0.352,1.2,1.6,0.75,0.4,2.7,3.1,1.4,1.0,0.5,1.1,2.7,9.4
15,202066,2018-19,00,1610612746,LAC,33.0,26,6,19.6,1.6,4.1,0.396,0.6,2.1,0.296,0.9,1.2,0.742,0.4,2.1,2.5,1.4,1.0,0.2,0.6,2.7,4.7
16,202066,2018-19,00,0,TOT,33.0,75,55,27.2,2.8,6.6,0.422,1.2,3.5,0.341,1.1,1.4,0.748,0.4,2.5,2.9,1.4,1.0,0.4,0.9,2.7,7.8
17,202066,2019-20,00,1610612751,BKN,34.0,62,35,27.9,3.6,9.5,0.378,2.0,6.2,0.329,1.1,1.4,0.805,0.5,3.0,3.5,2.5,0.8,0.5,1.0,1.7,10.3
18,202066,2020-21,00,1610612741,CHI,35.0,56,25,27.3,2.8,6.8,0.415,1.2,3.6,0.335,0.7,0.9,0.8,0.5,2.3,2.9,2.2,0.8,0.5,1.0,2.3,7.6
19,202066,2021-22,00,1610612740,NOP,36.0,59,16,18.6,1.9,5.0,0.376,1.0,3.1,0.319,0.5,0.7,0.683,0.5,1.9,2.4,1.3,0.7,0.4,0.7,1.4,5.2
20,202066,2022-23,00,1610612740,NOP,37.0,25,0,6.5,0.7,1.8,0.4,0.4,1.0,0.423,0.1,0.2,0.75,0.2,0.5,0.7,0.5,0.4,0.1,0.2,0.6,2.0
21,202066,2023-24,00,1610612761,TOR,38.0,27,2,10.7,1.1,2.9,0.372,0.4,1.5,0.3,0.7,0.8,0.818,0.7,1.0,1.7,1.0,0.4,0.1,0.5,1.0,3.3
22,202066,2024-25,00,1610612761,TOR,39.0,28,0,8.1,0.6,2.1,0.3,0.2,1.0,0.214,0.4,0.4,0.917,0.3,0.7,1.0,1.1,0.6,0.1,0.4,0.8,1.9
0,1631207,2022-23,00,1610612741,CHI,20.0,38,0,5.6,0.8,1.9,0.444,0.2,0.7,0.259,0.4,0.6,0.667,0.3,0.7,1.0,0.6,0.3,0.1,0.2,0.6,2.2
1,1631207,2023-24,00,1610612741,CHI,21.0,59,2,11.5,1.2,2.7,0.439,0.3,1.3,0.23,0.4,0.7,0.581,0.5,1.4,1.9,1.4,0.5,0.3,0.5,1.4,3.1
2,1631207,2024-25,00,1610612741,CHI,22.0,73,5,13.5,1.6,3.7,0.448,0.5,1.4,0.356,0.7,0.9,0.71,0.5,1.2,1.7,1.3,0.6,0.2,0.7,1.6,4.5
3,1631207,2025-26,00,1610612741,CHI,23.0,2,0,4.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1628464,2017-18,00,1610612738,BOS,26.0,63,3,14.9,2.0,3.7,0.541,0.3,0.9,0.31,1.0,1.3,0.753,1.4,2.9,4.3,0.9,0.5,0.8,0.9,2.5,5.3
1,1628464,2018-19,00,1610612738,BOS,27.0,66,2,13.8,2.2,4.0,0.549,0.4,1.0,0.388,0.8,1.2,0.737,1.3,2.1,3.4,1.0,0.3,0.6,0.5,2.4,5.7
2,1628464,2019-20,00,1610612738,BOS,28.0,65,64,24.1,3.7,6.6,0.566,0.5,1.5,0.333,1.3,1.8,0.763,2.2,4.4,6.6,1.7,0.6,1.3,0.8,3.4,9.2
3,1628464,2020-21,00,1610612738,BOS,29.0,42,37,24.5,3.8,6.9,0.552,0.8,2.3,0.347,1.1,1.6,0.687,1.3,4.0,5.2,1.6,0.6,1.0,1.0,2.9,9.5
4,1628464,2020-21,00,1610612741,CHI,29.0,23,14,25.0,4.0,7.7,0.522,0.7,2.5,0.281,1.2,1.9,0.651,1.7,4.2,5.9,1.8,0.7,0.6,1.1,2.0,10.0
5,1628464,2020-21,00,0,TOT,29.0,65,51,24.6,3.9,7.2,0.541,0.8,2.3,0.322,1.1,1.7,0.673,1.4,4.0,5.5,1.7,0.6,0.9,1.0,2.6,9.6
6,1628464,2021-22,00,1610612745,HOU,30.0,26,21,22.5,3.2,6.9,0.469,0.9,3.0,0.291,1.0,1.5,0.675,1.2,3.8,5.0,0.8,0.4,0.7,1.2,2.4,8.4
7,1628464,2021-22,00,1610612738,BOS,30.0,21,6,18.7,3.2,5.3,0.598,0.5,1.3,0.357,1.0,1.5,0.688,1.3,3.4,4.7,1.0,0.4,0.7,0.7,2.3,7.9
8,1628464,2021-22,00,0,TOT,30.0,47,27,20.8,3.2,6.2,0.519,0.7,2.3,0.308,1.0,1.5,0.681,1.3,3.6,4.9,0.9,0.4,0.7,1.0,2.4,8.2
9,1628464,2022-23,00,1610612754,IND,31.0,7,1,15.6,3.0,6.3,0.477,0.3,1.6,0.182,0.7,1.7,0.417,1.0,2.1,3.1,1.3,0.3,0.9,0.4,1.0,7.0
10,1628464,2023-24,00,1610612754,IND,32.0,1,0,8.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
11,1628464,2023-24,00,1610612746,LAC,32.0,59,3,17.1,2.6,4.9,0.536,0.4,1.2,0.371,0.6,0.8,0.76,1.4,2.7,4.1,1.0,0.4,0.9,0.7,2.1,6.3
12,1628464,2023-24,00,0,TOT,32.0,60,3,16.9,2.6,4.9,0.532,0.4,1.2,0.366,0.6,0.8,0.76,1.4,2.7,4.1,1.0,0.4,0.9,0.7,2.1,6.3
13,1628464,2024-25,00,1610612740,NOP,32.0,38,9,16.3,1.6,3.4,0.473,0.2,1.0,0.243,0.8,1.0,0.838,1.2,3.2,4.3,1.6,0.5,0.5,0.7,1.8,4.3
0,1630560,2021-22,00,1610612751,BKN,20.0,67,2,17.6,3.3,7.5,0.433,0.7,2.6,0.27,1.3,1.6,0.829,0.2,2.2,2.4,1.2,0.5,0.1,0.8,1.0,8.5
1,1630560,2022-23,00,1610612751,BKN,21.0,57,4,16.6,3.5,8.0,0.441,0.9,2.3,0.383,2.6,3.1,0.868,0.1,1.5,1.7,1.4,0.4,0.1,1.1,1.0,10.6
2,1630560,2023-24,00,1610612751,BKN,22.0,66,51,31.4,8.0,18.0,0.442,2.2,6.0,0.364,4.3,5.1,0.856,0.4,2.8,3.2,2.9,0.7,0.2,1.9,2.1,22.5
3,1630560,2024-25,00,1610612751,BKN,23.0,25,23,31.2,8.0,18.2,0.438,2.7,7.8,0.349,5.3,6.0,0.881,0.6,2.7,3.3,3.8,0.6,0.1,2.5,1.8,24.0
4,1630560,2025-26,00,1610612751,BKN,24.0,5,5,30.2,6.8,17.4,0.391,2.2,6.8,0.324,7.6,8.8,0.864,0.2,1.4,1.6,3.2,0.4,0.2,2.4,2.0,23.4
0,1641708,2023-24,00,1610612745,HOU,21.0,62,23,22.4,3.9,7.2,0.536,0.1,0.9,0.138,1.7,2.5,0.684,2.4,4.2,6.6,2.6,1.3,0.6,1.5,2.3,9.5
1,1641708,2024-25,00,1610612745,HOU,22.0,69,42,32.2,5.6,10.1,0.557,0.4,1.3,0.275,2.4,3.6,0.684,2.8,5.4,8.2,3.8,1.4,1.3,2.0,2.4,14.1
2,1641708,2025-26,00,1610612745,HOU,22.0,4,4,33.5,5.5,12.0,0.458,0.0,2.5,0.0,3.5,5.0,0.7,1.5,3.8,5.3,5.3,1.0,0.3,2.5,3.5,14.5
0,1641709,2023-24,00,1610612765,DET,21.0,63,38,25.1,3.7,7.6,0.483,0.3,1.8,0.186,1.1,1.9,0.597,2.0,4.3,6.4,1.9,1.1,0.9,1.3,2.8,8.8
1,1641709,2024-25,00,1610612765,DET,22.0,59,48,22.5,4.2,7.8,0.535,0.2,0.8,0.224,1.5,2.4,0.641,1.9,3.3,5.1,2.3,1.7,0.7,1.4,2.8,10.1
2,1641709,2025-26,00,1610612765,DET,22.0,5,5,27.6,5.6,12.0,0.467,0.4,1.8,0.222,2.2,3.6,0.611,2.2,5.2,7.4,4.0,1.0,0.6,1.0,3.6,13.8
0,202691,2011-12,00,1610612744,GSW,22.0,66,29,24.4,4.8,10.9,0.443,1.7,4.1,0.414,1.2,1.4,0.868,0.4,2.1,2.4,2.0,0.7,0.3,1.6,2.3,12.5
1,202691,2012-13,00,1610612744,GSW,23.0,82,82,35.8,6.2,14.7,0.422,2.6,6.4,0.401,1.6,1.9,0.841,0.4,3.3,3.7,2.2,1.0,0.5,1.9,2.9,16.6
2,202691,2013-14,00,1610612744,GSW,24.0,81,81,35.4,6.9,15.5,0.444,2.8,6.6,0.417,1.8,2.3,0.795,0.5,2.6,3.1,2.2,0.9,0.5,1.7,2.9,18.4
3,202691,2014-15,00,1610612744,GSW,25.0,77,77,31.9,7.8,16.9,0.463,3.1,7.1,0.439,2.9,3.3,0.879,0.4,2.9,3.2,2.9,1.1,0.8,1.9,1.6,21.7
4,202691,2015-16,00,1610612744,GSW,26.0,80,80,33.3,8.1,17.3,0.47,3.5,8.1,0.425,2.4,2.8,0.873,0.4,3.4,3.8,2.1,0.8,0.6,1.7,1.9,22.1
5,202691,2016-17,00,1610612744,GSW,27.0,78,78,34.0,8.3,17.6,0.468,3.4,8.3,0.414,2.4,2.8,0.853,0.6,3.0,3.7,2.1,0.8,0.5,1.6,1.8,22.3
6,202691,2017-18,00,1610612744,GSW,28.0,73,73,34.3,7.9,16.1,0.489,3.1,7.1,0.44,1.1,1.3,0.837,0.4,3.4,3.8,2.5,0.8,0.5,1.8,1.6,20.0
7,202691,2018-19,00,1610612744,GSW,29.0,78,78,34.0,8.4,18.0,0.467,3.1,7.7,0.402,1.7,2.0,0.816,0.5,3.4,3.8,2.4,1.1,0.6,1.5,2.0,21.5
8,202691,2021-22,00,1610612744,GSW,32.0,32,32,29.4,7.7,17.9,0.429,3.6,9.3,0.385,1.4,1.6,0.902,0.5,3.4,3.9,2.8,0.5,0.5,1.3,1.7,20.4
9,202691,2022-23,00,1610612744,GSW,33.0,69,69,33.0,7.9,18.1,0.436,4.4,10.6,0.412,1.7,1.9,0.879,0.6,3.6,4.1,2.4,0.7,0.4,1.8,1.9,21.9
10,202691,2023-24,00,1610612744,GSW,34.0,77,63,29.7,6.4,14.7,0.432,3.5,9.0,0.387,1.6,1.8,0.927,0.5,2.8,3.3,2.3,0.6,0.5,1.5,1.6,17.9
11,202691,2024-25,00,1610612742,DAL,35.0,72,72,27.3,5.0,12.2,0.412,3.0,7.7,0.391,0.9,1.0,0.905,0.6,2.8,3.4,2.0,0.7,0.4,1.2,1.1,14.0
12,202691,2025-26,00,1610612742,DAL,35.0,5,5,20.8,3.0,9.6,0.313,1.4,5.4,0.259,0.8,0.8,1.0,0.2,2.8,3.0,1.4,0.2,0.4,1.2,0.8,8.2
0,202684,2011-12,00,1610612739,CLE,21.0,60,25,23.7,3.2,7.4,0.439,0.0,0.0,0.0,1.8,3.2,0.552,3.1,3.4,6.5,0.5,0.5,1.0,1.4,2.2,8.2
1,202684,2012-13,00,1610612739,CLE,22.0,82,82,31.3,4.8,9.7,0.488,0.0,0.0,0.0,2.2,3.5,0.608,3.7,5.7,9.4,1.3,0.7,0.9,1.5,2.9,11.7
2,202684,2013-14,00,1610612739,CLE,23.0,82,82,31.6,4.4,9.3,0.477,0.0,0.0,0.0,2.9,4.1,0.693,3.3,5.9,9.2,0.9,0.5,0.4,1.3,2.3,11.7
3,202684,2014-15,00,1610612739,CLE,24.0,82,15,26.8,3.3,6.0,0.547,0.0,0.0,0.0,1.9,3.0,0.641,3.3,4.7,8.0,0.5,0.4,0.7,1.0,2.3,8.5
4,202684,2015-16,00,1610612739,CLE,25.0,82,34,27.7,3.0,5.1,0.588,0.0,0.0,0.0,1.8,3.0,0.616,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5,7.8
5,202684,2016-17,00,1610612739,CLE,26.0,78,78,29.9,3.4,5.6,0.6,0.0,0.0,0.0,1.4,2.7,0.498,3.7,5.5,9.2,1.0,0.5,1.1,0.8,2.3,8.1
6,202684,2017-18,00,1610612739,CLE,27.0,53,22,20.2,2.5,4.4,0.562,0.0,0.0,0.0,0.8,1.5,0.544,2.4,4.3,6.6,0.6,0.3,0.3,0.7,1.9,5.8
7,202684,2018-19,00,1610612739,CLE,28.0,43,40,27.9,4.7,8.8,0.529,0.0,0.0,0.0,1.6,2.5,0.642,4.0,6.2,10.2,2.0,0.7,0.4,1.4,2.1,10.9
8,202684,2019-20,00,1610612739,CLE,29.0,57,51,30.2,5.1,9.9,0.512,0.2,0.4,0.391,1.7,2.8,0.615,4.0,6.2,10.1,2.1,0.6,0.9,1.8,2.2,12.0
9,202684,2020-21,00,1610612738,BOS,30.0,54,43,23.8,3.1,6.0,0.518,0.0,0.1,0.0,1.3,2.2,0.592,3.1,5.0,8.1,1.2,0.4,0.6,1.1,2.2,7.6
10,202684,2021-22,00,1610612758,SAC,31.0,30,3,15.2,2.5,5.0,0.503,0.0,0.0,1.0,1.1,2.0,0.533,2.4,3.0,5.4,0.6,0.4,0.4,1.0,1.7,6.2
11,202684,2021-22,00,1610612754,IND,31.0,4,0,16.5,3.3,6.0,0.542,0.0,0.0,0.0,0.8,2.0,0.375,1.8,2.8,4.5,0.5,0.0,0.5,1.0,1.8,7.3
12,202684,2021-22,00,1610612741,CHI,31.0,23,3,16.3,2.3,4.0,0.565,0.0,0.1,0.0,1.1,2.1,0.542,1.8,3.0,4.7,0.6,0.5,0.3,0.5,1.7,5.7
13,202684,2021-22,00,0,TOT,31.0,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0
14,202684,2023-24,00,1610612739,CLE,33.0,49,0,11.2,1.5,2.4,0.608,0.0,0.0,0.0,0.3,1.1,0.288,1.5,2.1,3.6,1.0,0.2,0.3,0.6,1.2,3.3
15,202684,2024-25,00,1610612739,CLE,34.0,40,0,8.2,0.8,1.8,0.437,0.0,0.1,0.0,0.2,0.8,0.233,0.8,2.6,3.4,0.6,0.1,0.3,0.4,0.9,1.7
0,1630550,2021-22,00,1610612766,CHA,19.0,33,0,7.9,0.7,1.7,0.436,0.2,0.8,0.259,0.4,0.6,0.6,0.3,1.0,1.3,0.6,0.2,0.3,0.3,0.8,2.0
1,1630550,2022-23,00,1610612766,CHA,20.0,69,8,14.0,1.4,3.4,0.399,0.6,1.8,0.317,0.5,0.7,0.702,0.5,1.7,2.2,0.5,0.3,0.3,0.6,1.0,3.8
2,1630550,2023-24,00,1610612766,CHA,21.0,63,3,12.4,1.3,2.9,0.437,0.4,1.3,0.346,0.2,0.3,0.55,0.7,1.6,2.3,0.5,0.2,0.4,0.2,1.0,3.2
3,1630550,2024-25,00,1610612739,CLE,22.0,9,0,4.8,1.0,1.7,0.6,0.3,0.7,0.5,0.8,0.9,0.875,0.3,0.3,0.7,0.1,0.2,0.3,0.7,0.7,3.1
4,1630550,2024-25,00,1610612764,WAS,22.0,11,0,18.8,1.5,4.0,0.364,0.3,1.4,0.2,0.7,1.3,0.571,1.5,2.3,3.8,0.5,0.5,0.5,0.3,1.0,3.9
5,1630550,2024-25,00,0,TOT,22.0,20,0,12.5,1.3,3.0,0.424,0.3,1.1,0.286,0.8,1.1,0.682,1.0,1.4,2.4,0.3,0.4,0.5,0.5,0.9,3.6
0,1629680,2019-20,00,1610612755,PHI,23.0,65,14,19.8,1.7,4.1,0.423,0.9,2.4,0.357,0.4,0.6,0.61,0.7,1.0,1.6,1.2,1.4,0.7,0.8,2.2,4.7
1,1629680,2020-21,00,1610612755,PHI,24.0,65,8,20.0,1.6,3.7,0.42,0.7,2.2,0.301,0.1,0.3,0.444,0.5,1.4,1.9,1.0,1.6,1.1,0.5,2.0,3.9
2,1629680,2021-22,00,1610612755,PHI,25.0,66,50,25.5,2.3,4.5,0.5,0.7,2.2,0.313,0.5,0.7,0.791,0.6,1.7,2.3,1.1,1.7,1.1,0.6,2.4,5.7
3,1629680,2022-23,00,1610612755,PHI,26.0,49,6,12.1,1.0,2.4,0.431,0.4,1.3,0.333,0.2,0.2,0.75,0.4,0.9,1.3,0.5,0.9,0.3,0.2,1.3,2.7
4,1629680,2022-23,00,1610612757,POR,26.0,22,22,27.7,2.7,6.2,0.438,1.5,3.9,0.388,0.5,0.7,0.625,0.9,2.6,3.5,1.4,1.7,0.8,0.7,2.2,7.4
5,1629680,2022-23,00,0,TOT,26.0,71,28,16.9,1.5,3.6,0.435,0.8,2.1,0.365,0.3,0.4,0.679,0.6,1.4,2.0,0.7,1.2,0.5,0.3,1.6,4.1
6,1629680,2023-24,00,1610612757,POR,27.0,65,19,22.9,1.9,4.9,0.397,1.2,3.6,0.346,0.3,0.4,0.759,0.5,1.6,2.1,1.4,1.7,0.8,0.6,1.4,5.4
7,1629680,2024-25,00,1610612757,POR,28.0,15,5,20.8,2.8,5.9,0.477,1.4,3.2,0.438,0.5,1.0,0.467,0.9,2.5,3.5,1.9,2.2,0.6,0.9,0.9,7.5
8,1629680,2025-26,00,1610612757,POR,28.0,4,0,12.3,1.5,2.5,0.6,1.0,1.5,0.667,1.0,1.0,1.0,0.0,1.0,1.0,0.8,2.5,0.0,0.3,1.8,5.0
0,1630214,2020-21,00,1610612763,MEM,22.0,59,12,18.4,2.8,5.1,0.559,0.4,1.1,0.338,0.6,0.9,0.642,1.3,3.1,4.3,1.3,0.7,0.6,0.8,2.0,6.6
1,1630214,2021-22,00,1610612763,MEM,23.0,53,2,13.2,1.8,4.1,0.454,0.2,0.9,0.204,0.9,1.3,0.648,1.2,1.8,3.0,1.2,0.9,0.3,0.6,1.2,4.8
2,1630214,2022-23,00,1610612763,MEM,24.0,61,29,19.3,3.1,5.0,0.614,0.1,0.2,0.267,0.8,1.5,0.551,2.0,3.0,5.0,1.6,1.0,0.5,0.7,1.6,7.0
3,1630214,2023-24,00,1610612763,MEM,25.0,34,13,20.6,2.6,6.3,0.408,0.4,1.6,0.226,0.5,1.3,0.419,1.6,3.0,4.6,1.7,1.2,1.0,0.9,1.8,6.0
4,1630214,2023-24,00,1610612738,BOS,25.0,20,2,13.7,1.7,3.3,0.515,0.4,1.4,0.286,0.2,0.4,0.571,0.7,2.0,2.7,1.0,0.5,0.5,0.3,0.8,4.0
5,1630214,2023-24,00,0,TOT,25.0,54,15,18.1,2.2,5.2,0.434,0.4,1.5,0.247,0.4,0.9,0.44,1.3,2.6,3.9,1.4,0.9,0.8,0.6,1.4,5.3
6,1630214,2024-25,00,1610612738,BOS,26.0,33,2,7.0,0.4,1.6,0.245,0.2,1.0,0.156,0.1,0.1,0.75,0.3,1.0,1.3,0.2,0.3,0.2,0.4,0.5,1.0
7,1630214,2025-26,00,1610612738,BOS,26.0,5,0,10.4,1.8,3.4,0.529,0.4,1.4,0.286,0.0,0.0,0.0,1.2,1.8,3.0,0.6,0.4,0.2,0.2,1.4,4.0
0,1631166,2024-25,00,1610612751,BKN,24.0,9,2,28.2,5.0,11.3,0.441,1.0,3.9,0.257,1.1,1.8,0.625,1.9,5.3,7.2,2.2,0.4,0.1,1.7,2.3,12.1
0,1641772,2024-25,00,1610612739,CLE,24.0,5,1,12.6,2.6,6.4,0.406,0.4,2.0,0.2,1.6,2.2,0.727,1.8,2.4,4.2,0.4,0.0,0.2,0.4,1.8,7.2
0,1631210,2023-24,00,1610612752,NYK,24.0,9,0,4.2,0.6,1.0,0.556,0.1,0.4,0.25,0.2,0.2,1.0,0.3,0.4,0.8,0.3,0.0,0.1,0.1,0.3,1.4
1,1631210,2024-25,00,1610612752,NYK,25.0,16,0,3.1,0.2,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.7,0.3,0.1,0.0,0.1,0.2,0.4
2,1631210,2024-25,00,1610612737,ATL,25.0,1,0,27.0,6.0,12.0,0.5,5.0,8.0,0.625,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,17.0
3,1631210,2024-25,00,0,TOT,25.0,17,0,4.4,0.5,1.3,0.409,0.3,0.6,0.5,0.0,0.0,0.0,0.2,0.7,0.9,0.4,0.1,0.0,0.2,0.2,1.4
4,1631210,2025-26,00,1610612737,ATL,25.0,2,0,3.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
0,1630167,2020-21,00,1610612752,NYK,23.0,62,0,11.0,1.7,3.4,0.498,0.4,1.4,0.306,0.3,0.4,0.731,0.4,1.8,2.2,0.5,0.3,0.2,0.4,0.9,4.1
1,1630167,2021-22,00,1610612752,NYK,24.0,72,10,17.1,3.5,6.6,0.531,0.7,2.3,0.308,1.3,1.7,0.758,1.0,2.8,3.7,1.1,0.3,0.5,0.8,1.4,9.0
2,1630167,2022-23,00,1610612752,NYK,25.0,67,5,15.7,2.8,6.3,0.446,1.3,3.7,0.344,0.6,0.7,0.809,0.4,2.4,2.8,1.0,0.3,0.2,0.6,1.0,7.4
3,1630167,2023-24,00,1610612754,IND,26.0,82,28,21.1,4.0,7.1,0.573,1.2,3.1,0.403,0.9,1.2,0.77,1.0,2.9,3.9,1.6,0.6,0.5,0.8,1.7,10.3
